lcns_no,addr
20220131895,서울특별시 서초구 남부순환로337가길 33(1층 104호 서초동)
20220131937,서울특별시 강남구 언주로164길 17(지하1층 신사동)
20220132021,"서울특별시 강남구 테헤란로52길 16(상가-2동 지하1층 19호 역삼동, 테헤란아이파크)"
20220132195,서울특별시 강남구 언주로170길 22(지상1층 신사동)
20220132210,서울특별시 강남구 도산대로59길 13(위드윤영 6층 청담동)
20220132324,서울특별시 강남구 강남대로 422(지상1층 역삼동)
20220132376,서울특별시 강남구 강남대로146길 25(지하1층 논현동)
20220132699,서울특별시 강남구 학동로 401(금하빌딩 지하1층 청담동)
20220132701,"서울특별시 강남구 봉은사로 474(지상1층 102호 삼성동, 쌍용 플래티넘)"
20220132928,서울특별시 강남구 도산대로1길 36(지상1층 103호 신사동)
20220133054,서울특별시 강남구 테헤란로 419(강남파이낸스플라자 지상1층 삼성동)
20220133252,서울특별시 강남구 테헤란로 517(현대백화점 지하1층 삼성동)
20220133514,서울특별시 강남구 논현로 645(엘리에나호텔 7층 논현동)
20220133640,서울특별시 강남구 강남대로94길 10(지상3층 1호 역삼동)
20220133698,서울특별시 강남구 선릉로64길 23(지상1층 101호 대치동)
20220139137,서울특별시 송파구 삼전로7길 16(1층 101호 잠실동)
20220139270,서울특별시 송파구 백제고분로40길 10(지층 1호 석촌동)
20220139329,서울특별시 송파구 충민로 66(가든파이브라이프 영관 2층 문정동)
20220139643,서울특별시 송파구 올림픽로 240(롯데백화점 지하1층 잠실동)
20220139700,서울특별시 송파구 충민로 66(가든파이브 NC백화점 7층 문정동)
20220139813,서울특별시 송파구 올림픽로 240(롯데월드 어드벤처동 지하3층 아이스가든 14호IG-B3F-14호 잠실동)
20220140429,"서울특별시 송파구 가락로12길 4(1층 113호 석촌동, 파크팰리스)"
20220140466,"서울특별시 송파구 가락로 78(1층 102호,103호,104호,107호.108호 석촌동)"
20220140538,서울특별시 송파구 올림픽로 300(롯데월드타워앤드롯데월드몰 6층 신천동)
20220140539,서울특별시 송파구 올림픽로 300(롯데월드몰 캐주얼동 6층 신천동)
20220140550,서울특별시 송파구 송파대로39길 1(1층 석촌동)
20220140568,서울특별시 송파구 오금로11길 45(사보이시티잠실 2층 214호 방이동)
20220140635,서울특별시 송파구 올림픽로 300(롯데월드몰 2층 신천동)
20220140697,"서울특별시 송파구 송파대로 437(덕일빌딩 1층,2층 석촌동)"
20220140878,서울특별시 송파구 올림픽로 300(롯데월드몰 6층 신천동)
20220141007,서울특별시 송파구 송파대로 471(지상2층 석촌동)
20220141017,서울특별시 송파구 충민로 66(가든파이브라이프 NC백화점 패션관 7층 문정동)
20220141039,"서울특별시 송파구 올림픽로 269(1층 신천동, 롯데캐슬골드)"
20220141044,"서울특별시 송파구 위례광장로 136(제상가-3동 제1층 제씨-106호 장지동, 위례아이파크)"
20220141148,"서울특별시 송파구 양재대로72길 5(상가1층 104-1호, 104-2호 오금동, 올림픽파크 센트레빌)"
20220141219,서울특별시 송파구 올림픽로 300(롯데월드몰 6층 신천동)
20220141253,"서울특별시 송파구 송파대로 473(2층 201호 석촌동, 양지473)"
20220141287,서울특별시 송파구 올림픽로 240(롯데백화점 잠실점 11층 잠실동)
20220141441,서울특별시 송파구 올림픽로 240(롯데월드 AD-3F-04호 잠실동)
20220141481,서울특별시 송파구 올림픽로 300(롯데잠실 에비뉴엘 6층 신천동)
20220141525,서울특별시 송파구 올림픽로 300(롯데월드타워앤드롯데월드몰 지하 1층 신천동)
20220141606,서울특별시 송파구 올림픽로 240(롯데백화점 잠실점 11층 잠실동)
20220141676,서울특별시 송파구 백제고분로7길 16-20(1층 잠실동)
20220141727,"서울특별시 송파구 석촌호수로 284(1층 102-108호 송파동, 현대레이크빌)"
20220141786,서울특별시 송파구 올림픽로 240(롯데월드 지하1층 잠실동)
20220141795,서울특별시 송파구 올림픽로 300(넥스트뮤지엄 2층 신천동)
20220146773,"서울특별시 강동구 고덕로 399(메가스퀘어동 1층 158호 고덕동, 고덕센트럴푸르지오)"
20220147058,서울특별시 강동구 천호대로219다길 7-21(1층 101호 상일동)
20220147316,서울특별시 강동구 고덕로 109(암사종합상가 1층 암사동)
20220147445,서울특별시 강동구 천호대로 1005(현대백화점 지2층 천호동)
20220147740,서울특별시 강동구 양재대로85길 15(이화빌딩 2층 201호 성내동)
20220147745,"서울특별시 강동구 올림픽로 757(1층 101호 암사동, 헬마빌딩)"
20220154158,부산광역시 중구 중앙대로 2(롯데백화점광복점 10층 중앙동7가)
20220154209,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하 1층 중앙동7가)
20220154288,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가)
20220157072,"부산광역시 서구 보수대로154번길 29(301동 108호 동대신동1가, 동대신역 비스타 동원 아파트)"
20220157261,"부산광역시 서구 암남공원로 39(301동 111호 암남동, 송도 풍림아이원)"
20220159112,부산광역시 동구 중앙대로 206(한국철도공사부산지역본부 2층 초량동)
20220161297,부산광역시 영도구 동삼오션로 30(162호 동삼동)
20220161302,부산광역시 영도구 웃서발로 35(1층 동삼동)
20220163207,부산광역시 부산진구 범일로 176(1층 103호 범천동)
20220163222,부산광역시 부산진구 서전로46번길 85(1층 전포동)
20220163303,부산광역시 부산진구 중앙대로680번가길 11-5(1층 일부호 부전동)
20220163328,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 9층 부전동)
20220163486,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하1층 부전동)
20220163624,부산광역시 부산진구 동천로 58(1동 1층 일부호 전포동)
20220164136,부산광역시 부산진구 새싹로 182(1층 연지동)
20220164261,부산광역시 부산진구 중앙대로 672(삼정타워 5층 502호 부전동)
20220164310,부산광역시 부산진구 서전로68번길 131(1층 전포동)
20220164313,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 9층 부전동)
20220167024,부산광역시 동래구 동래로 106(1층 명륜동)
20220167776,부산광역시 동래구 석사북로 51(1층 온천동)
20220171126,부산광역시 남구 석포로 18(1층 감만동)
20220171717,부산광역시 남구 수영로208번길 15(1층 103호 대연동)
20220174190,부산광역시 북구 화명대로12번길 79(1층 화명동)
20220174283,부산광역시 북구 금곡대로303번길 25(명신프라자 2층 203호 화명동)
20220174327,부산광역시 북구 낙동대로1780번길 46(구포시장 공영주차장 1층 103~104호 구포동)
20220174379,부산광역시 북구 덕천로247번길 7(1층 만덕동)
20220174396,"부산광역시 북구 효열로 1(근린생활시설동 107호 금곡동, 율리벽산블루밍아파트)"
20220174436,부산광역시 북구 낙동대로 1684(20층 구포동)
20220174557,부산광역시 북구 화명신도시로 112(화명동)
20220177024,부산광역시 해운대구 해운대로123번길 36(1층 재송동)
20220177063,부산광역시 해운대구 송정강변로 89(1~3층 송정동)
20220177276,부산광역시 해운대구 센텀5로 41(103일부호 우동)
20220177348,부산광역시 해운대구 센텀남대로 59(롯데백화점센텀시티점 지하1층 우동)
20220177401,부산광역시 해운대구 센텀중앙로 90(큐비이센텀 114호 재송동)
20220177431,부산광역시 해운대구 해운대로 139(1층 재송동)
20220177503,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 지하1층 일부호 우동)
20220177518,부산광역시 해운대구 센텀2로 20(센텀타워메디컬 1층 104호 우동)
20220177652,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 지하1층 일부호 우동)
20220177831,부산광역시 해운대구 구남로8번길 7-3(1층 우동)
20220178095,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 지하1층 일부호 우동)
20220178350,"부산광역시 해운대구 달맞이길 2-2(2, 3층 중동)"
20220178488,부산광역시 해운대구 구남로29번길 26(1층 일부호 중동)
20220178602,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 3층 일부호 우동)
20220178629,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 지하1층 우동)
20220181042,부산광역시 사하구 다대낙조2길 85(506호 다대동)
20220181110,부산광역시 사하구 장림번영로 6(1층 장림동)
20220181123,부산광역시 사하구 낙동남로 1413(아트몰링 15층 하단동)
20220181379,"부산광역시 사하구 감천로 207(지하1층 B101호 감천동, 신도아파트)"
20220181481,부산광역시 사하구 낙동남로 1413(아트몰링 14층 하단동)
20220181546,부산광역시 사하구 낙동대로 412(동남빌딩 1층 당리동)
20220181595,"부산광역시 사하구 낙동대로233번길 5(샘터빌딩 1,2층 괴정동)"
20220181639,부산광역시 사하구 동매로 167(1층 당리동)
20220181695,부산광역시 사하구 윤공단로 140(1층 다대동)
20220185089,부산광역시 금정구 수림로85번길 50-1(1층 장전동)
20220185094,부산광역시 금정구 금샘로 383(1층 구서동)
20220185303,부산광역시 금정구 수림로20번길 19(효정빌딩 1층 부곡동)
20220185692,부산광역시 금정구 금강로 267(1층 장전동)
20220188082,부산광역시 강서구 명지국제1로 56-2(제이티프라자 106호 명지동)
20220188814,부산광역시 강서구 명지국제6로 168(스타필드 시티 명지점 3층 3302호 명지동)
20220188820,부산광역시 강서구 공항진입로 108(김해공항 국제선 3층 대저2동)
20220188846,부산광역시 강서구 명지오션시티8로30번길 21(1층 명지동)
20220188866,부산광역시 강서구 명지국제6로 168(스타필드 시티 명지점 1층 1150호 명지동)
20220190421,"부산광역시 연제구 안연로 33(C동 105호 연산동, 더샵 파크시티)"
20220190690,부산광역시 연제구 아시아드대로 84(1층 일부호 거제동)
20220190741,"부산광역시 연제구 신촌로 24-10(1층 101호 연산동, 연산지음)"
20220190777,부산광역시 연제구 연수로 89(신세계연제점E마트 1층 연산동)
20220190779,부산광역시 연제구 연수로 89(신세계연제점E마트 1층 연산동)
20220190785,부산광역시 연제구 중앙천로 2-1(1층 연산동)
20220193410,부산광역시 수영구 민락수변로17번길 56(2층 B-4호 민락동)
20220193507,"부산광역시 수영구 수영로 700(1-2층 101호,202호 광안동, 베스테이 센트럴뷰)"
20220193787,부산광역시 수영구 수영로507번길 57-5(1층 광안동)
20220196470,부산광역시 사상구 사상로 225(1층 괘법동)
20220199158,부산광역시 기장군 기장읍 동부산관광로 42(30 R03동)
20220199163,부산광역시 기장군 기장읍 동부산관광로 42(52 W09동)
20220199168,부산광역시 기장군 기장읍 동부산관광로 42(16동 U06호)
20220199169,부산광역시 기장군 기장읍 동부산관광로 42(48동 W09-e호)
20220199183,부산광역시 기장군 기장읍 동부산관광로 42(25 J13동)
20220199186,부산광역시 기장군 기장읍 동부산관광로 42(36 R09동)
20220199192,부산광역시 기장군 기장읍 동부산관광로 42(49 W07-f동)
20220199193,부산광역시 기장군 기장읍 동부산관광로 42(50 W07-g동)
20220199276,부산광역시 기장군 기장읍 동부산관광로 42(1~3층 30R03호)
20220199425,부산광역시 기장군 기장읍 동부산관광7로 17(오시리아 스위첸 마티에 105동 25층)
20220199551,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220199552,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220199553,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220199561,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220199563,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220199609,부산광역시 기장군 기장읍 동부산관광7로 17(마티에 오시리아 26층)
20220199692,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220199937,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층)
20220204405,대구광역시 중구 남산로12길 20(1층 남산동)
20220204417,대구광역시 중구 달구벌대로 2077(현대백화점 8층 계산동2가)
20220204567,대구광역시 중구 재마루길 94(1층 남산동)
20220204659,대구광역시 중구 달구벌대로 2077(현대백화점 지하1층 계산동2가)
20220204660,대구광역시 중구 달구벌대로 2077(현대백화점 지하1층 계산동2가)
20220204679,"대구광역시 중구 동성로 37-1(3,4층 동성로2가)"
