addr,lat,lng
전북특별자치도 순창군 순창읍 금산로 8-15,35.377829,127.136560
전북특별자치도 순창군 순창읍 남계로 78,35.373548,127.145477
전북특별자치도 순창군 순창읍 담순로 1461-3,35.378164,127.154519
전북특별자치도 순창군 순창읍 민속마을길 6-3,35.368600,127.109979
전북특별자치도 순창군 순창읍 순창11길 31-16,35.377005,127.139609
전북특별자치도 순창군 순창읍 순창11길 31-16 1층,35.377005,127.139609
전북특별자치도 순창군 순창읍 순창11길 8-3,35.378195,127.142706
전북특별자치도 순창군 순창읍 순창11길 8-9,35.378613,127.142582
전북특별자치도 순창군 순창읍 순창11길 9,35.377763,127.142664
전북특별자치도 순창군 순창읍 순창2길 6,35.371248,127.142374
전북특별자치도 순창군 순창읍 순창5길 10,35.373380,127.141431
전북특별자치도 순창군 순창읍 순창5길 20,35.373597,127.140444
전북특별자치도 순창군 순창읍 순창5길 28,35.373833,127.139755
전북특별자치도 순창군 순창읍 순창5길 32,35.373689,127.139274
전북특별자치도 순창군 순창읍 순창5길 5,35.373056,127.141853
전북특별자치도 순창군 순창읍 순창6길 10,35.372720,127.143241
전북특별자치도 순창군 순창읍 순창로 102-2,35.365253,127.142575
전북특별자치도 순창군 순창읍 순창로 137,35.367756,127.139889
전북특별자치도 순창군 순창읍 순창로 137 1층,35.367756,127.139889
전북특별자치도 순창군 순창읍 순창로 205-9,35.373818,127.142185
전북특별자치도 순창군 순창읍 순창로 257,35.378018,127.143484
전북특별자치도 순창군 순창읍 순창로 265-6,35.379200,127.143280
전북특별자치도 순창군 순창읍 옥천동길 39,35.376175,127.136706
전북특별자치도 순창군 순창읍 옥천로 33,35.375838,127.140222
전북특별자치도 순창군 순창읍 옥천로 34,35.375697,127.140703
전북특별자치도 순창군 순창읍 옥천로 35-1,35.376026,127.140227
전북특별자치도 순창군 순창읍 옥천로 49-1,35.377221,127.140764
전북특별자치도 순창군 순창읍 장류로 290,35.375777,127.134345
전북특별자치도 순창군 순창읍 장류로 300,35.376252,127.135346
전북특별자치도 순창군 순창읍 장류로 356-1,35.376421,127.141258
전북특별자치도 순창군 순창읍 장류로 358-5,35.376214,127.141539
전북특별자치도 순창군 순창읍 장류로 386,35.376027,127.144232
전북특별자치도 순창군 순창읍 장류로 401-17,35.376392,127.145862
전북특별자치도 순창군 순창읍 장류로 401-3,35.376285,127.145882
전북특별자치도 순창군 순창읍 장류로 67,35.369474,127.113952
전북특별자치도 순창군 순창읍 탄금길 1-4,35.339749,127.140574
전북특별자치도 순창군 쌍치면 청정로 19-10,35.495433,126.987671
전북특별자치도 순창군 유등면 학촌2길 2,35.362527,127.171004
전북특별자치도 순창군 유등면 화탄길 1,35.390309,127.197895
전북특별자치도 순창군 장류로 290,35.375777,127.134345
전북특별자치도 순창군 창덕로 353,35.378508,127.107601
전북특별자치도 순창군 팔덕면 강천로 116,35.378785,127.110795
전북특별자치도 순창군 팔덕면 강천로 124,35.379407,127.110828
전북특별자치도 순창군 팔덕면 강천로 664-26,35.415888,127.077482
전북특별자치도 순창군 팔덕면 강천산길 85,35.408607,127.068799
전북특별자치도 순창군 팔덕면 광덕로 610-5,35.400828,127.082334
전북특별자치도 순창군 팔덕면 창덕로 353,35.378508,127.107601
전북특별자치도 순창군 화탄길 1,35.390309,127.197895
전북특별자치도 완주군,,
전북특별자치도 완주군 경천면 구재길 14,36.040120,127.262681
전북특별자치도 완주군 경천면 구재길 226,36.034288,127.280934
전북특별자치도 완주군 경천면 구재길 292,36.032520,127.285842
전북특별자치도 완주군 경천면 구재길 364-4,36.028959,127.291228
전북특별자치도 완주군 경천면 대둔산로 159,36.021247,127.241876
전북특별자치도 완주군 경천면 대둔산로 215,36.021276,127.248017
전북특별자치도 완주군 경천면 대둔산로 217,36.021303,127.248419
전북특별자치도 완주군 경천면 대둔산로 492,36.040392,127.261204
전북특별자치도 완주군 경천면 대둔산로 507-1,36.041552,127.261135
전북특별자치도 완주군 고산면 가새기길 52,35.979152,127.251739
전북특별자치도 완주군 고산면 고산로 102,35.974613,127.207980
전북특별자치도 완주군 고산면 고산로 112,35.974422,127.209022
전북특별자치도 완주군 고산면 고산로 113,35.974679,127.209349
전북특별자치도 완주군 고산면 고산로 115-3,35.974808,127.209580
전북특별자치도 완주군 고산면 고산로 118,35.974336,127.209666
전북특별자치도 완주군 고산면 고산로 122,35.974264,127.210040
전북특별자치도 완주군 고산면 고산로 125,35.974380,127.210615
전북특별자치도 완주군 고산면 고산로 164,35.974180,127.214674
전북특별자치도 완주군 고산면 고산로 70-6,35.974848,127.204283
전북특별자치도 완주군 고산면 고산로 74,35.975072,127.205019
전북특별자치도 완주군 고산면 고산로 81,35.975260,127.205939
전북특별자치도 완주군 고산면 고산로 92,35.974773,127.206827
전북특별자치도 완주군 고산면 고산로 94-4,35.974523,127.207015
전북특별자치도 완주군 고산면 고산로 98,35.974661,127.207489
전북특별자치도 완주군 고산면 남봉로 126,35.973515,127.204923
전북특별자치도 완주군 고산면 남봉로 130,35.973747,127.204987
전북특별자치도 완주군 고산면 남봉로 132-4,35.973826,127.205451
전북특별자치도 완주군 고산면 남봉로 134,35.974075,127.205412
전북특별자치도 완주군 고산면 남봉로 134 104호,35.974075,127.205412
"전북특별자치도 완주군 고산면 남봉로 134,304호",35.974075,127.205412
전북특별자치도 완주군 고산면 남봉로 135,35.974463,127.204744
전북특별자치도 완주군 고산면 눈기러기로 17,35.978787,127.207979
전북특별자치도 완주군 고산면 대아저수로 122-14,35.989538,127.235520
전북특별자치도 완주군 고산면 대아저수로 292,35.983045,127.250292
전북특별자치도 완주군 고산면 대아저수로 310,35.982902,127.252514
전북특별자치도 완주군 고산면 대아저수로 433,35.990930,127.261678
전북특별자치도 완주군 고산면 읍내1길 5,35.975506,127.206750
전북특별자치도 완주군 고산면 읍내1길 9,35.975724,127.206827
전북특별자치도 완주군 고산면 읍내2길 3,35.974674,127.206717
전북특별자치도 완주군 고산면 읍내2길 5-3,35.974594,127.206901
전북특별자치도 완주군 고산면 읍내6길 3,35.974357,127.208855
전북특별자치도 완주군 구이로 1082-28,35.696953,127.122687
전북특별자치도 완주군 구이면 구이로 1078,35.696590,127.121708
전북특별자치도 완주군 구이면 구이로 1105,35.698776,127.120240
전북특별자치도 완주군 구이면 구이로 1483,35.731942,127.119434
전북특별자치도 완주군 구이면 구이로 1497,35.733165,127.119956
전북특별자치도 완주군 구이면 구이로 1498,35.733300,127.120444
전북특별자치도 완주군 구이면 구이로 1502-1,35.733731,127.120764
전북특별자치도 완주군 구이면 구이로 1512-6,35.734450,127.120831
"전북특별자치도 완주군 구이면 구이로 1515 1층 101, 102호",35.734763,127.120112
전북특별자치도 완주군 구이면 구이로 1517,35.734982,127.120242
전북특별자치도 완주군 구이면 구이로 1526,35.735719,127.120703
전북특별자치도 완주군 구이면 구이로 1538-12,35.736035,127.121771
전북특별자치도 완주군 구이면 구이로 1716,35.751781,127.124369
전북특별자치도 완주군 구이면 구이로 1730,35.752942,127.125091
전북특별자치도 완주군 구이면 구이로 305 1층,35.632589,127.101353
전북특별자치도 완주군 구이면 구이로 623,35.659143,127.110515
전북특별자치도 완주군 구이면 구이로 813,35.674582,127.111833
전북특별자치도 완주군 구이면 구이로 912,35.683098,127.115260
전북특별자치도 완주군 구이면 덕평로 191,35.741370,127.139627
전북특별자치도 완주군 구이면 덕평로 203,35.741623,127.141081
전북특별자치도 완주군 구이면 덕평로 205,35.741692,127.141190
전북특별자치도 완주군 구이면 모악산길 105,35.729446,127.108255
전북특별자치도 완주군 구이면 모악산길 111-2,35.729401,127.107464
전북특별자치도 완주군 구이면 모악산길 111-4,35.729248,127.107471
전북특별자치도 완주군 구이면 모악산길 114,35.729727,127.107414
전북특별자치도 완주군 구이면 모악산길 121,35.729415,127.106583
전북특별자치도 완주군 구이면 모악산길 32,35.730157,127.116425
전북특별자치도 완주군 구이면 모악산길 78-3,35.730025,127.111008
"전북특별자치도 완주군 구이면 모악산길 78-4, 2층",35.730099,127.111328
전북특별자치도 완주군 구이면 모악산길 80,35.729886,127.110945
전북특별자치도 완주군 구이면 모악산길 84,35.729839,127.110780
전북특별자치도 완주군 구이면 모악산길 95,35.729430,127.109356
전북특별자치도 완주군 구이면 산외로 1214,35.640725,127.102921
전북특별자치도 완주군 구이면 상하학길 100-1,35.732011,127.110063
전북특별자치도 완주군 구이면 상하학길 3,35.733750,127.119946
전북특별자치도 완주군 구이면 상하학길 90,35.732320,127.111008
전북특별자치도 완주군 구이면 상하학길 98,35.732065,127.110402
전북특별자치도 완주군 구이면 상하학길 99,35.731647,127.110218
전북특별자치도 완주군 구이면 상학길 43-6,35.733762,127.108227
전북특별자치도 완주군 구이면 오봉산길 102,35.649621,127.115272
전북특별자치도 완주군 구이면 원두현길 3-12,35.744384,127.121535
전북특별자치도 완주군 구이면 장파길 59,35.693862,127.099510
전북특별자치도 완주군 구이면 청암길 2,35.752416,127.124909
전북특별자치도 완주군 구이면 하학길 4,35.733065,127.119747
전북특별자치도 완주군 대둔산로 2056,36.102452,127.335145
전북특별자치도 완주군 대승길 7,35.856423,127.291578
전북특별자치도 완주군 동상면 검태운장산길 45,35.929668,127.330797
전북특별자치도 완주군 동상면 대아수목로 105,35.979051,127.299801
전북특별자치도 완주군 동상면 대아수목로 181,35.983113,127.306286
전북특별자치도 완주군 동상면 대아수목로 204,35.982938,127.308163
전북특별자치도 완주군 동상면 대아수목로 209,35.984185,127.308171
전북특별자치도 완주군 동상면 대아수목로 232,35.985521,127.309135
전북특별자치도 완주군 동상면 대아수목로 279,35.988152,127.312872
전북특별자치도 완주군 동상면 대아수목로 382,35.993358,127.320662
전북특별자치도 완주군 동상면 대아수목로 454-1,35.993428,127.328964
전북특별자치도 완주군 동상면 동상로 1118-18,35.913507,127.307794
전북특별자치도 완주군 동상면 동상주천로 261,35.953470,127.312909
전북특별자치도 완주군 동상면 동상주천로 451,35.939601,127.323903
전북특별자치도 완주군 동상면 동상주천로 492,35.936213,127.325624
전북특별자치도 완주군 동상면 송광수만로 1122,35.933799,127.269290
전북특별자치도 완주군 동상면 송광수만로 938,35.917970,127.268995
전북특별자치도 완주군 동상면 수만길 273,35.906530,127.285075
전북특별자치도 완주군 동상면 은천길 31,35.991389,127.322675
전북특별자치도 완주군 동학로 30,35.910426,127.075028
전북특별자치도 완주군 모악산길 78-4,35.730099,127.111328
전북특별자치도 완주군 반교로 105-9,35.828385,127.023950
전북특별자치도 완주군 봉동읍 과학로 1005,35.958751,127.125763
전북특별자치도 완주군 봉동읍 과학로 1015,35.959490,127.126371
전북특별자치도 완주군 봉동읍 과학로 1017,35.959624,127.126545
전북특별자치도 완주군 봉동읍 과학로 1021-1,35.959973,127.126995
전북특별자치도 완주군 봉동읍 과학로 1029,35.960320,127.127585
전북특별자치도 완주군 봉동읍 과학로 1033 1층 101호,35.960563,127.128002
전북특별자치도 완주군 봉동읍 과학로 730,35.934142,127.125838
전북특별자치도 완주군 봉동읍 과학로 997,35.958036,127.125347
전북특별자치도 완주군 봉동읍 낙정길 28-1,35.932111,127.164678
